pub_date,word_count,section_display_name,,
7/6/12 10:03,953,World,,
7/6/12 10:17,983,Arts,,
7/6/12 10:18,1530,Business Day,,
7/6/12 10:21,897,Magazine,,
7/6/12 10:21,853,Magazine,,
7/6/12 10:21,704,Magazine,,
7/6/12 10:21,814,Magazine,,
7/6/12 10:21,502,Magazine,,
7/6/12 10:21,198,Magazine,,
7/6/12 10:28,653,Sports,,
7/6/12 10:30,1421,Movies,,
7/6/12 10:30,1297,Arts,,
7/6/12 10:33,1425,Arts,,
7/6/12 10:51,341,Arts,,
7/6/12 10:52,312,Arts,,
7/6/12 10:53,309,Arts,,
7/6/12 10:57,1283,Books,,
7/6/12 10:58,696,Books,,
7/6/12 10:58,2664,World,,
7/6/12 10:58,683,Books,,
7/6/12 10:59,673,Books,,
7/6/12 11:00,1270,Books,,
7/6/12 11:01,1231,Books,,
7/6/12 11:01,1059,Books,,
7/6/12 11:02,492,Books,,
7/6/12 11:03,268,Books,,
7/6/12 11:03,285,Books,,
7/6/12 11:25,1321,Arts,,
7/6/12 11:25,1397,Books,,
7/6/12 11:38,830,Sports,,
7/6/12 11:59,1034,Books,,
7/6/12 12:00,1101,Arts,,
7/6/12 12:00,852,Arts,,
7/6/12 12:00,1060,Arts,,
7/6/12 12:00,1561,Arts,,
7/6/12 12:12,2981,Travel,,
7/6/12 12:17,1331,Your Money,,
7/6/12 12:17,1273,Travel,,
7/6/12 12:19,1867,Travel,,
7/6/12 12:21,386,Travel,,
7/6/12 12:21,1482,Travel,,
7/6/12 12:23,659,Travel,,
7/6/12 12:24,556,Travel,,
7/6/12 12:30,1228,World,,
7/6/12 13:00,1114,Movies,,
7/6/12 13:03,999,Business Day,,
7/6/12 13:30,1352,Movies,,
7/6/12 13:31,1099,Sports,,
7/6/12 13:45,1042,Fashion & Style,,
7/6/12 14:38,593,World,,
7/6/12 14:38,1039,Fashion & Style,,
7/6/12 14:48,400,World,,
7/6/12 15:14,1139,N.Y. / Region,,
7/6/12 15:38,1331,Real Estate,,
7/6/12 15:44,1051,Sports,,
7/6/12 15:50,1300,Fashion & Style,,
7/6/12 15:54,930,Sports,,
7/6/12 15:58,1583,Fashion & Style,,
7/6/12 16:01,962,Fashion & Style,,
7/6/12 16:08,528,Arts,,
7/6/12 16:13,1651,Fashion & Style,,
7/6/12 16:16,440,World,,
7/6/12 16:27,812,Business Day,,
7/6/12 16:30,659,Dining & Wine,,
7/6/12 16:31,1184,Automobiles,,
7/6/12 16:34,849,Opinion,,
7/6/12 16:36,1699,Automobiles,,
7/6/12 16:44,552,Dining & Wine,,
7/6/12 16:57,1051,World,,
7/6/12 17:13,1495,Real Estate,,
7/6/12 17:14,1372,Automobiles,,
7/6/12 17:15,818,U.S.,,
7/6/12 17:19,707,Arts,,
7/6/12 17:51,406,Crosswords & Games,,
7/6/12 17:55,493,Movies,,
7/6/12 17:58,1024,Theater,,
7/6/12 18:00,217,Fashion & Style,,
7/6/12 18:00,215,Fashion & Style,,
7/6/12 18:00,572,Fashion & Style,,
7/6/12 18:05,528,World,,
7/6/12 18:11,903,N.Y. / Region,,
7/6/12 18:13,392,World,,
7/6/12 18:30,169,Fashion & Style,,
7/6/12 18:36,970,Books,,
7/6/12 18:51,531,World,,
7/6/12 19:23,667,World,,
7/6/12 19:27,181,Opinion,,
7/6/12 19:35,1113,U.S.,,
7/6/12 19:40,565,Opinion,,
7/6/12 19:40,378,Opinion,,
7/6/12 19:44,1384,Arts,,
7/6/12 19:48,619,Arts,,
7/6/12 19:51,922,U.S.,,
7/6/12 19:57,367,Business Day,,
7/6/12 19:58,689,World,,
7/6/12 20:05,1027,Opinion,,
7/6/12 20:13,1142,U.S.,,
7/6/12 20:15,1107,Business Day,,
7/6/12 20:16,568,Automobiles,,
7/6/12 20:16,1088,N.Y. / Region,,
7/6/12 20:21,980,Health,,
7/6/12 20:22,695,Opinion,,
7/6/12 20:23,405,U.S.,,
7/6/12 20:29,901,Sports,,
7/6/12 20:31,780,N.Y. / Region,,
7/6/12 20:32,386,U.S.,,
7/6/12 20:33,528,N.Y. / Region,,
7/6/12 20:35,626,N.Y. / Region,,
7/6/12 20:36,1369,World,,
7/6/12 20:41,938,Opinion,,
7/6/12 20:43,1007,Technology,,
7/6/12 20:47,900,Sports,,
7/6/12 20:54,509,N.Y. / Region,,
7/6/12 21:00,895,Sports,,
7/6/12 21:01,423,World,,
7/6/12 21:01,727,N.Y. / Region,,
7/6/12 21:01,820,Opinion,,
7/6/12 21:03,411,Opinion,,
7/6/12 21:04,778,N.Y. / Region,,
7/6/12 21:06,481,Opinion,,
7/6/12 21:10,716,Sports,,
7/6/12 21:11,650,N.Y. / Region,,
7/6/12 21:14,90,Sports,,
7/6/12 21:21,163,N.Y. / Region,,
7/6/12 21:21,606,N.Y. / Region,,
7/6/12 21:24,1050,N.Y. / Region,,
7/6/12 21:25,833,Opinion,,
7/6/12 21:28,636,N.Y. / Region,,
7/6/12 21:28,908,U.S.,,
7/6/12 21:31,1330,World,,
7/6/12 21:33,214,N.Y. / Region,,
7/6/12 21:34,923,N.Y. / Region,,
7/6/12 21:35,541,Opinion,,
7/6/12 21:36,485,U.S.,,
7/6/12 21:39,1642,Sports,,
7/6/12 21:43,304,Opinion,,
7/6/12 21:43,827,N.Y. / Region,,
7/6/12 21:45,1571,Your Money,,
7/6/12 21:49,95,Business Day,,
7/6/12 21:50,942,U.S.,,
7/6/12 21:51,91,Sports,,
7/6/12 21:54,24,Sports,,
7/6/12 21:57,28,Sports,,
7/6/12 21:57,78,U.S.,,
7/6/12 22:00,182,U.S.,,
7/6/12 22:00,146,Sports,,
7/6/12 22:02,1444,N.Y. / Region,,
7/6/12 22:03,103,U.S.,,
7/6/12 22:05,110,Sports,,
7/6/12 22:09,120,U.S.,,
7/6/12 22:14,701,Sports,,
7/6/12 22:16,82,World,,
7/6/12 22:16,144,World,,
7/6/12 22:29,4847,N.Y. / Region,,
7/6/12 22:29,4019,N.Y. / Region,,
7/6/12 22:31,892,U.S.,,
7/6/12 22:32,1052,Sports,,
7/6/12 22:32,3806,N.Y. / Region,,
7/6/12 22:34,4048,N.Y. / Region,,
7/6/12 23:14,374,World,,
7/6/12 23:18,29,Sports,,
7/6/12 23:23,45,Sports,,
7/6/12 23:35,787,Sports,,
7/6/12 23:41,155,Sports,,
7/6/12 23:51,835,Sports,,
7/6/12 23:56,2661,N.Y. / Region,,
7/6/12 23:59,128,World,,
7/7/12 0:25,466,Corrections,,
7/7/12 0:30,218,N.Y. / Region,,
7/7/12 2:39,930,World,,
7/7/12 10:09,1335,World,,
7/7/12 10:26,1257,Sunday Review,,
7/7/12 10:51,1069,U.S.,,
7/7/12 10:55,1193,World,,
7/7/12 10:59,839,U.S.,,
7/7/12 11:25,812,Health,,
7/7/12 11:27,1098,World,,
7/7/12 11:44,837,Dining & Wine,,
7/7/12 11:56,1122,Business Day,,
7/7/12 12:03,458,World,,
7/7/12 12:05,1049,Sports,,
7/7/12 12:10,1325,U.S.,,
7/7/12 12:17,457,World,,
7/7/12 12:45,1008,Sports,,
7/7/12 12:52,938,Sports,,
7/7/12 13:03,852,U.S.,,
7/7/12 13:06,878,Sports,,
7/7/12 13:14,938,Technology,,
7/7/12 13:15,1069,Business Day,,
7/7/12 13:16,1051,Sports,,
7/7/12 13:26,1119,Sports,,
7/7/12 13:28,1566,Business Day,,
7/7/12 13:30,1196,Business Day,,
7/7/12 13:31,1509,Business Day,,
7/7/12 13:32,1223,Business Day,,
7/7/12 13:33,1727,Technology,,
7/7/12 13:34,914,Business Day,,
7/7/12 13:44,1025,Business Day,,
7/7/12 13:46,193,Business Day,,
7/7/12 13:46,163,Business Day,,
7/7/12 13:47,1080,Business Day,,
7/7/12 13:49,1190,Business Day,,
7/7/12 13:51,973,Technology,,
7/7/12 13:56,1194,Business Day,,
7/7/12 13:57,960,Your Money,,
7/7/12 13:57,319,World,,
7/7/12 13:58,1278,Sports,,
7/7/12 14:02,846,Job Market,,
7/7/12 14:07,651,Job Market,,
7/7/12 14:25,2570,Health,,
7/7/12 14:32,1055,World,,
7/7/12 14:33,1005,Your Money,,
7/7/12 14:35,1953,Sports,,
7/7/12 14:46,403,Sports,,
7/7/12 14:53,1005,Sports,,
7/7/12 14:58,1168,Opinion,,
7/7/12 15:01,767,Sports,,
7/7/12 15:14,837,Opinion,,
7/7/12 15:27,1068,Opinion,,
7/7/12 15:29,1649,U.S.,,
7/7/12 15:35,698,Sports,,
7/7/12 15:53,824,Sports,,
7/7/12 15:59,827,Opinion,,
7/7/12 16:09,829,Opinion,,
7/7/12 16:14,884,U.S.,,
7/7/12 16:16,960,Sports,,
7/7/12 16:16,587,U.S.,,
7/7/12 16:17,377,Opinion,,
7/7/12 16:18,428,Opinion,,
7/7/12 16:21,841,Opinion,,
7/7/12 16:23,2743,Business Day,,
7/7/12 16:27,831,Sports,,
7/7/12 16:31,1767,Opinion,,
7/7/12 16:33,456,Opinion,,
7/7/12 16:34,690,Opinion,,
7/7/12 16:53,1393,Opinion,,
7/7/12 17:02,1542,Opinion,,
7/7/12 17:06,944,Opinion,,
7/7/12 17:07,1014,Business Day,,
7/7/12 17:08,810,Sports,,
7/7/12 18:06,50,Sports,,
7/7/12 18:08,1517,World,,
7/7/12 18:10,622,N.Y. / Region,,
7/7/12 18:12,89,Sports,,
7/7/12 18:13,311,N.Y. / Region,,
7/7/12 18:16,135,Sports,,
7/7/12 18:18,120,Sports,,
7/7/12 18:47,445,Crosswords & Games,,
7/7/12 19:10,833,Sports,,
7/7/12 19:40,1596,U.S.,,
7/7/12 19:58,747,Sports,,
7/7/12 20:02,1494,U.S.,,
7/7/12 20:23,1102,Fashion & Style,,
7/7/12 20:30,823,Sports,,
7/7/12 20:45,844,Sports,,
7/7/12 20:49,1198,World,,
7/7/12 21:15,95,Sports,,
7/7/12 21:18,135,Sports,,
7/7/12 21:20,82,Sports,,
7/7/12 21:23,50,Sports,,
7/7/12 21:27,72,Sports,,
7/7/12 21:38,585,N.Y. / Region,,
7/7/12 22:18,166,N.Y. / Region,,
7/7/12 22:24,33,Sports,,
7/7/12 23:00,1020,Corrections,,
7/7/12 23:11,778,Sports,,
7/7/12 23:41,169,U.S.,,
7/7/12 23:53,524,Fashion & Style,,
7/7/12 23:53,196,Fashion & Style,,
7/8/12 0:15,234,Fashion & Style,,
7/8/12 0:15,124,Fashion & Style,,
7/8/12 0:15,221,Fashion & Style,,
7/8/12 0:15,190,Fashion & Style,,
7/8/12 0:15,140,Fashion & Style,,
7/8/12 0:15,188,Fashion & Style,,
7/8/12 0:15,351,Fashion & Style,,
7/8/12 0:15,293,Fashion & Style,,
7/8/12 0:15,184,Fashion & Style,,
7/8/12 0:15,226,Fashion & Style,,
7/8/12 0:15,210,Fashion & Style,,
7/8/12 0:15,182,Fashion & Style,,
7/8/12 0:15,227,Fashion & Style,,
7/8/12 0:15,182,Fashion & Style,,
7/8/12 0:15,582,Fashion & Style,,
7/8/12 0:15,215,Fashion & Style,,
7/8/12 0:15,212,Fashion & Style,,
7/8/12 0:15,169,Fashion & Style,,
7/8/12 0:15,131,Fashion & Style,,
7/8/12 0:15,583,Fashion & Style,,
7/8/12 0:16,156,Fashion & Style,,
7/8/12 0:16,153,Fashion & Style,,
7/8/12 0:16,592,Fashion & Style,,
7/8/12 0:16,334,Fashion & Style,,
7/8/12 0:16,249,Fashion & Style,,
7/8/12 0:16,170,Fashion & Style,,
7/8/12 0:16,211,Fashion & Style,,
7/8/12 0:16,119,Fashion & Style,,
7/8/12 0:16,351,Fashion & Style,,
7/8/12 0:16,581,Fashion & Style,,
7/8/12 0:16,185,Fashion & Style,,
7/8/12 1:23,905,World,,
7/8/12 3:20,54,Opinion,,
7/8/12 5:30,878,World,,
7/8/12 7:11,900,Opinion,,
7/8/12 7:29,400,Opinion,,
7/8/12 8:17,1046,Sports,,
7/8/12 8:18,996,Arts,,
7/8/12 8:38,784,Business Day,,
7/8/12 8:42,905,Business Day,,
7/8/12 9:27,1134,World,,
7/8/12 9:27,214,U.S.,,
7/8/12 9:27,774,World,,
7/8/12 12:10,846,U.S.,,
7/8/12 12:46,1284,World,,
7/8/12 13:01,666,World,,
7/8/12 13:32,1198,World,,
7/8/12 13:54,1476,Sports,,
7/8/12 14:05,1496,Business Day,,
7/8/12 14:31,694,Arts,,
7/8/12 15:24,1477,Sports,,
7/8/12 15:24,731,Arts,,
7/8/12 15:25,343,Arts,,
7/8/12 16:01,379,Arts,,
7/8/12 16:35,842,Sports,,
7/8/12 16:45,804,Sports,,
7/8/12 17:08,986,Arts,,
7/8/12 17:17,459,Movies,,
7/8/12 17:20,903,Sports,,
7/8/12 17:21,394,Crosswords & Games,,
7/8/12 17:24,980,Books,,
7/8/12 17:27,905,Arts,,
7/8/12 17:29,491,Arts,,
7/8/12 17:31,983,Arts,,
7/8/12 17:35,478,Arts,,
7/8/12 17:41,1325,Movies,,
7/8/12 17:48,744,Sports,,
7/8/12 18:05,608,Business Day,,
7/8/12 18:16,170,Movies,,
7/8/12 18:16,325,World,,
7/8/12 18:17,97,Arts,,
7/8/12 18:39,1290,Business Day,,
7/8/12 18:52,3686,Sports,,
7/8/12 19:04,1593,U.S.,,
7/8/12 19:23,1303,Technology,,
7/8/12 19:27,691,Opinion,,
7/8/12 19:28,612,World,,
7/8/12 19:30,213,Opinion,,
7/8/12 19:33,157,Opinion,,
7/8/12 19:34,91,Opinion,,
7/8/12 19:36,192,Opinion,,
7/8/12 19:41,668,World,,
7/8/12 19:42,823,Business Day,,
7/8/12 19:56,722,Opinion,,
7/8/12 19:56,1132,U.S.,,
7/8/12 19:59,786,Business Day,,
7/8/12 20:04,94,Sports,,
7/8/12 20:05,953,Business Day,,
7/8/12 20:13,950,U.S.,,
7/8/12 20:16,484,Arts,,
7/8/12 20:26,1157,Sports,,
7/8/12 20:26,802,Opinion,,
7/8/12 20:26,2165,Business Day,,
7/8/12 20:26,1102,Business Day,,
7/8/12 20:26,936,Business Day,,
7/8/12 20:33,1268,Business Day,,
7/8/12 20:35,1301,World,,
7/8/12 20:41,937,Opinion,,
7/8/12 20:45,917,Sports,,
7/8/12 20:53,835,Sports,,
7/8/12 21:01,460,World,,
7/8/12 21:01,1032,N.Y. / Region,,
7/8/12 21:02,832,Opinion,,
7/8/12 21:02,1913,N.Y. / Region,,
7/8/12 21:15,523,Opinion,,
7/8/12 21:16,186,Arts,,
7/8/12 21:18,437,Opinion,,
7/8/12 21:24,973,Sports,,
7/8/12 21:25,345,Opinion,,
7/8/12 21:25,383,N.Y. / Region,,
7/8/12 21:27,1257,N.Y. / Region,,
7/8/12 21:28,1288,N.Y. / Region,,
7/8/12 21:29,317,Opinion,,
7/8/12 21:29,171,N.Y. / Region,,
7/8/12 21:36,1217,N.Y. / Region,,
7/8/12 21:38,855,Sports,,
7/8/12 21:41,2531,Health,,
7/8/12 21:52,1015,U.S.,,
7/8/12 21:56,308,Business Day,,
7/8/12 21:56,746,Sports,,
7/8/12 21:57,412,Business Day,,
7/8/12 22:03,1224,Business Day,,
7/8/12 22:07,606,Sports,,
7/8/12 22:23,1245,U.S.,,
7/8/12 22:28,1478,U.S.,,
7/8/12 22:35,312,World,,
7/8/12 23:00,384,Corrections,,
7/8/12 23:26,39,Sports,,
7/8/12 23:33,84,Sports,,
7/8/12 23:35,41,Sports,,
7/8/12 23:38,122,Sports,,
7/8/12 23:42,675,U.S.,,
7/8/12 23:44,1071,Sports,,
7/9/12 0:12,939,Business Day,,
7/9/12 0:40,900,Sports,,
7/9/12 1:10,331,N.Y. / Region,,
7/9/12 3:23,790,World,,
7/9/12 4:56,1376,Business Day,,
7/9/12 6:39,985,World,,
7/9/12 7:36,763,World,,
7/9/12 7:48,1100,World,,
7/9/12 8:20,824,World,,
7/9/12 8:21,1014,Business Day,,
7/9/12 8:30,1056,Fashion & Style,,
7/9/12 9:46,329,Business Day,,
7/9/12 10:15,1526,Books,,
7/9/12 10:16,1207,N.Y. / Region,,
7/9/12 10:24,739,Sports,,
7/9/12 10:47,933,U.S.,,
7/9/12 11:01,728,Sports,,
7/9/12 11:10,1014,Business Day,,
7/9/12 11:10,1418,Business Day,,
7/9/12 12:18,906,U.S.,,
7/9/12 12:41,1015,Health,,
7/9/12 12:43,1447,Science,,
7/9/12 12:55,1396,U.S.,,
7/9/12 12:58,1285,Science,,
7/9/12 13:02,517,Business Day,,
7/9/12 13:06,261,Science,,
7/9/12 13:22,1145,Business Day,,
7/9/12 13:25,331,Science,,
7/9/12 13:31,1571,Business Day,,
7/9/12 13:32,709,Health,,
7/9/12 13:38,242,Health,,
7/9/12 13:47,798,Health,,
7/9/12 14:00,1372,Sports,,
7/9/12 14:16,1252,World,,
7/9/12 14:17,2653,Health,,
7/9/12 14:39,709,Sports,,
7/9/12 14:43,666,Dining & Wine,,
7/9/12 14:50,474,Business Day,,
7/9/12 15:07,1279,Books,,
7/9/12 15:08,528,N.Y. / Region,,
7/9/12 15:56,261,Science,,
7/9/12 15:58,713,U.S.,,
7/9/12 15:58,583,World,,
7/9/12 16:09,226,Science,,
7/9/12 16:28,889,World,,
7/9/12 16:34,1589,Dining & Wine,,
7/9/12 16:43,1327,Dining & Wine,,
7/9/12 16:45,129,World,,
7/9/12 16:53,909,Arts,,
7/9/12 17:05,628,World,,
7/9/12 17:12,1218,Health,,
7/9/12 17:17,115,Science,,
7/9/12 17:18,125,Science,,
7/9/12 17:19,294,Health,,
7/9/12 17:33,198,Dining & Wine,,
7/9/12 17:36,699,Science,,
7/9/12 17:43,196,Dining & Wine,,
7/9/12 17:46,1252,Business Day,,
7/9/12 18:07,900,Business Day,,
7/9/12 18:11,688,Business Day,,
7/9/12 18:14,648,Science,,
7/9/12 18:19,490,Business Day,,
7/9/12 18:22,536,Arts,,
7/9/12 18:22,254,Business Day,,
7/9/12 18:24,544,Arts,,
7/9/12 18:26,545,Health,,
7/9/12 18:27,482,Arts,,
7/9/12 18:27,523,Arts,,
7/9/12 18:28,551,Arts,,
7/9/12 18:33,1010,Arts,,
7/9/12 18:34,634,World,,
7/9/12 18:42,1299,Arts,,
7/9/12 18:43,102,Arts,,
7/9/12 18:49,707,Arts,,
7/9/12 19:00,829,Health,,
7/9/12 19:33,571,World,,
7/9/12 19:59,728,Opinion,,
7/9/12 20:00,98,Opinion,,
7/9/12 20:01,156,Opinion,,
7/9/12 20:02,120,Opinion,,
7/9/12 20:03,173,Opinion,,
7/9/12 20:10,982,World,,
7/9/12 20:20,712,U.S.,,
7/9/12 20:21,494,N.Y. / Region,,
7/9/12 20:22,1046,N.Y. / Region,,
7/9/12 20:24,2744,Sports,,
7/9/12 20:29,310,Business Day,,
7/9/12 20:34,469,Health,,
7/9/12 20:38,847,N.Y. / Region,,
7/9/12 20:48,999,U.S.,,
7/9/12 20:57,1057,World,,
7/9/12 21:02,939,Opinion,,
7/9/12 21:03,1072,Business Day,,
7/9/12 21:04,1165,U.S.,,
7/9/12 21:10,1142,Technology,,
7/9/12 21:11,705,Sports,,
7/9/12 21:20,161,World,,
7/9/12 21:28,151,World,,
7/9/12 21:31,112,World,,
7/9/12 21:31,819,Opinion,,
7/9/12 21:41,732,Opinion,,
7/9/12 21:45,421,Opinion,,
7/9/12 21:54,997,U.S.,,
7/9/12 21:55,124,World,,
7/9/12 21:55,818,Opinion,,
7/9/12 22:01,791,Opinion,,
7/9/12 22:04,772,U.S.,,
7/9/12 22:06,210,N.Y. / Region,,
7/9/12 22:07,960,Sports,,
7/9/12 22:07,956,Sports,,
7/9/12 22:13,772,U.S.,,
7/9/12 22:17,634,N.Y. / Region,,
7/9/12 22:30,1230,Sports,,
7/9/12 22:32,737,Theater,,
7/9/12 22:38,1079,U.S.,,
7/9/12 22:46,64,U.S.,,
7/9/12 22:47,240,Arts,,
7/9/12 23:00,570,Corrections,,
7/9/12 23:04,535,Opinion,,
7/9/12 23:06,103,Sports,,
7/9/12 23:09,128,Sports,,
7/9/12 23:09,609,Sports,,
7/9/12 23:11,66,Sports,,
7/9/12 23:13,95,Sports,,
7/9/12 23:17,41,Sports,,
7/9/12 23:30,678,U.S.,,
7/9/12 23:39,227,Sports,,
7/9/12 23:42,1072,Sports,,
7/9/12 23:52,1031,World,,
7/10/12 0:06,98,U.S.,,
7/10/12 0:20,145,U.S.,,
7/10/12 0:22,90,U.S.,,
7/10/12 3:31,924,World,,
7/10/12 5:00,1186,Magazine,,
7/10/12 5:19,786,World,,
7/10/12 5:32,297,World,,
7/10/12 6:19,535,Business Day,,
7/10/12 7:05,279,Opinion,,
7/10/12 7:09,671,Opinion,,
7/10/12 8:00,1022,Books,,
7/10/12 8:20,1035,Sports,,
7/10/12 8:21,53,Opinion,,
7/10/12 8:31,737,World,,
7/10/12 8:37,709,Business Day,,
7/10/12 8:42,869,Business Day,,
7/10/12 8:50,1101,Article,11iht-lon11,
7/10/12 9:39,530,Business Day,,
7/10/12 10:00,878,World,,
7/10/12 10:24,467,World,,
7/10/12 10:27,623,Sports,,
7/10/12 11:15,1725,Dining & Wine,,
7/10/12 11:17,362,Opinion,,
7/10/12 11:32,1217,U.S.,,
7/10/12 12:15,724,Arts,,
7/10/12 12:31,472,Health,,
7/10/12 12:42,371,Health,,
7/10/12 12:47,1341,Sports,,
7/10/12 12:51,2288,Health,,
7/10/12 12:55,1380,World,,
7/10/12 12:59,993,Sports,,
7/10/12 13:00,2286,Health,,
7/10/12 13:08,459,N.Y. / Region,,
7/10/12 13:26,919,World,,
7/10/12 13:43,1015,U.S.,,
7/10/12 14:19,990,Science,,
7/10/12 14:30,1103,Dining & Wine,,
7/10/12 14:39,1301,Sports,,
7/10/12 14:39,1647,Sports,,
7/10/12 14:55,1187,Education,,
7/10/12 15:05,630,Business Day,,
7/10/12 16:06,1030,Business Day,,
7/10/12 16:08,624,Business Day,,
7/10/12 16:11,1181,Business Day,,
7/10/12 16:11,799,Business Day,,
7/10/12 16:18,530,Business Day,,
7/10/12 16:44,506,World,,
7/10/12 16:51,1532,Arts,,
7/10/12 16:59,243,Dining & Wine,,
7/10/12 17:05,844,Movies,,
7/10/12 17:10,911,World,,
7/10/12 17:12,897,U.S.,,
7/10/12 17:19,992,Real Estate,,
7/10/12 18:12,572,Arts,,
7/10/12 18:16,832,Dining & Wine,,
7/10/12 18:16,449,Arts,,
7/10/12 18:19,565,Arts,,
7/10/12 18:22,734,Dining & Wine,,
7/10/12 18:23,1140,Arts,,
7/10/12 18:31,624,Arts,,
7/10/12 18:35,1180,Great Homes and Destinations,,
7/10/12 18:39,1178,Business Day,,
7/10/12 18:48,335,Arts,,
7/10/12 18:50,236,Arts,,
7/10/12 18:53,245,Arts,,
7/10/12 18:57,238,Arts,,
7/10/12 19:00,241,Arts,,
7/10/12 19:02,149,Arts,,
7/10/12 19:07,226,Theater,,
7/10/12 19:29,1326,Real Estate,,
7/10/12 19:38,412,Opinion,,
7/10/12 19:44,440,U.S.,,
7/10/12 19:44,181,Opinion,,
7/10/12 19:46,210,Opinion,,
7/10/12 19:48,177,Opinion,,
7/10/12 19:49,122,U.S.,,
7/10/12 19:54,145,U.S.,,
7/10/12 19:55,84,U.S.,,
7/10/12 19:59,136,U.S.,,
7/10/12 20:01,53,U.S.,,
7/10/12 20:06,758,Opinion,,
7/10/12 20:08,461,U.S.,,
7/10/12 20:42,130,U.S.,,
7/10/12 20:43,933,Opinion,,
7/10/12 20:45,1228,Real Estate,,
7/10/12 20:56,1129,N.Y. / Region,,
7/10/12 20:56,497,N.Y. / Region,,
7/10/12 21:01,911,Opinion,,
7/10/12 21:01,822,U.S.,,
7/10/12 21:04,594,N.Y. / Region,,
7/10/12 21:18,1191,U.S.,,
7/10/12 21:18,850,N.Y. / Region,,
7/10/12 21:19,823,Opinion,,
7/10/12 21:26,414,N.Y. / Region,,
7/10/12 21:26,786,N.Y. / Region,,
7/10/12 21:27,958,Great Homes and Destinations,,
7/10/12 21:27,829,U.S.,,
7/10/12 21:47,162,N.Y. / Region,,
7/10/12 21:47,220,N.Y. / Region,,
7/10/12 21:48,920,N.Y. / Region,,
7/10/12 21:53,884,Business Day,,
7/10/12 21:54,1322,Sports,,
7/10/12 21:59,779,World,,
7/10/12 22:00,385,Corrections,,
7/10/12 22:01,505,Arts,,
7/10/12 22:11,917,Sports,,
7/10/12 22:12,1153,World,,
7/10/12 22:14,490,Opinion,,
7/10/12 22:20,697,Opinion,,
7/10/12 22:21,447,Opinion,,
7/10/12 22:26,757,U.S.,,
7/10/12 22:36,1691,World,,
7/10/12 22:41,1110,U.S.,,
7/10/12 22:42,346,Sports,,
7/10/12 22:55,1067,World,,
7/10/12 22:58,1031,Sports,,
7/10/12 23:03,540,Sports,,
7/10/12 23:13,813,Science,,
7/10/12 23:28,450,N.Y. / Region,,
7/10/12 23:29,528,World,,
7/10/12 23:29,74,Sports,,
7/10/12 23:31,100,Sports,,
7/10/12 23:35,588,World,,
7/10/12 23:38,1232,Sports,,
7/10/12 23:45,153,World,,
7/10/12 23:52,99,World,,
7/10/12 23:55,80,Sports,,
7/10/12 23:56,181,World,,
7/10/12 23:57,57,Sports,,
7/10/12 23:58,79,Sports,,
7/10/12 23:59,80,Sports,,
7/11/12 0:03,172,World,,
7/11/12 0:07,517,N.Y. / Region,,
7/11/12 0:09,117,World,,
7/11/12 0:17,129,World,,
7/11/12 0:51,179,World,,
7/11/12 0:55,154,World,,
7/11/12 4:36,1239,Sports,,
7/11/12 4:44,1198,Business Day,,
7/11/12 6:52,376,World,,
7/11/12 7:00,571,Magazine,,
7/11/12 7:01,4232,Magazine,,
7/11/12 7:10,827,Arts,,
7/11/12 7:24,434,Opinion,,
7/11/12 7:28,118,Opinion,,
7/11/12 7:39,881,World,,
7/11/12 7:40,826,World,,
7/11/12 7:42,874,Opinion,,
7/11/12 7:44,675,Opinion,,
7/11/12 7:55,921,Business Day,,
7/11/12 7:58,696,Business Day,,
7/11/12 8:04,944,Business Day,,
7/11/12 9:47,448,Business Day,,
7/11/12 10:00,1715,Arts,,
7/11/12 10:17,414,World,,
7/11/12 10:23,419,World,,
7/11/12 10:26,1049,World,,
7/11/12 10:47,731,Sports,,
7/11/12 10:49,1317,U.S.,,
7/11/12 10:50,1267,Business Day,,
7/11/12 11:00,608,Books,,
7/11/12 11:16,1263,Business Day,,
7/11/12 11:39,986,World,,
7/11/12 12:25,898,Fashion & Style,,
7/11/12 13:00,891,Sports,,
7/11/12 13:04,1035,Science,,
7/11/12 13:04,1223,Health,,
7/11/12 13:34,336,Fashion & Style,,
7/11/12 13:35,2552,N.Y. / Region,,
7/11/12 14:11,931,Business Day,,
7/11/12 14:11,724,World,,
7/11/12 14:12,497,Fashion & Style,,
7/11/12 14:48,521,World,,
7/11/12 15:02,1107,Fashion & Style,,
7/11/12 15:08,357,Business Day,,
7/11/12 15:11,450,Business Day,,
7/11/12 15:20,194,Sports,,
7/11/12 15:50,876,Technology,,
7/11/12 15:53,670,N.Y. / Region,,
7/11/12 15:56,523,Business Day,,
7/11/12 15:57,557,Fashion & Style,,
7/11/12 16:06,4080,Sports,,
7/11/12 16:08,809,Health,,
7/11/12 16:15,1273,U.S.,,
7/11/12 16:23,467,U.S.,,
7/11/12 16:29,1327,Fashion & Style,,
7/11/12 16:31,1321,Technology,,
7/11/12 16:35,1083,World,,
7/11/12 16:43,400,Fashion & Style,,
7/11/12 16:48,1249,Business Day,,
7/11/12 17:01,1424,Fashion & Style,,
7/11/12 17:02,1294,World,,
7/11/12 17:14,622,Fashion & Style,,
7/11/12 17:19,1006,Theater,,
7/11/12 17:31,1402,Travel,,
7/11/12 17:31,896,World,,
7/11/12 17:34,530,World,,
7/11/12 17:35,948,Books,,
7/11/12 17:37,267,Fashion & Style,,
7/11/12 17:50,1597,Arts,,
